date,hospital_id,total_visits,respiratory_visits,cardiac_visits,er_visits,urgent_care_visits,admissions,icu_admits,avg_wait_minutes,avg_los_hours,day_visits,night_visits,is_weekend
2021-12-22,PHX_ALL,127,78,49,89,38,27,3,72.28317552886848,7.202176938832217,80,47,0
2021-12-23,PHX_ALL,118,81,37,87,31,23,3,70.70042461328451,7.015297001297017,72,46,0
2021-12-24,PHX_ALL,112,77,35,70,42,23,3,71.80513310671869,9.055821840016224,72,40,0
2021-12-25,PHX_ALL,125,93,32,93,32,22,2,66.19538996877063,8.646743935418645,75,50,1
2021-12-26,PHX_ALL,126,81,45,84,42,22,2,76.45084778506157,8.102864841868996,81,45,1
2021-12-27,PHX_ALL,115,79,36,85,30,20,2,66.56340283185453,8.273336675554967,74,41,0
2021-12-28,PHX_ALL,124,81,43,87,37,20,2,65.02731567482246,7.95019621814856,75,49,0
2021-12-29,PHX_ALL,116,83,33,75,41,18,2,74.38757994684319,8.344584683047614,75,41,0
2021-12-30,PHX_ALL,124,76,48,78,46,24,3,84.13339087041444,7.64393330349426,72,52,0
2021-12-31,PHX_ALL,114,78,36,74,40,25,3,74.99863498788665,8.04880493443923,67,47,0
2022-01-01,PHX_ALL,128,82,46,79,49,21,3,80.78382052112346,6.549453949630504,71,57,1
2022-01-02,PHX_ALL,103,67,36,64,39,16,1,61.734955147501616,6.872215705174569,63,40,1
2022-01-03,PHX_ALL,126,82,44,78,48,26,2,60.01904216665235,7.342988823209656,78,48,0
2022-01-04,PHX_ALL,119,79,40,79,40,20,3,82.62110017679872,7.505609966793086,75,44,0
2022-01-05,PHX_ALL,127,82,45,91,36,26,2,89.53611911523808,7.113486745220251,72,55,0
2022-01-06,PHX_ALL,80,53,27,50,30,16,2,71.34245419015745,6.5664563741769175,48,32,0
2022-01-07,PHX_ALL,140,102,38,87,53,30,4,74.313712488162,6.78558593760188,79,61,0
2022-01-08,PHX_ALL,125,87,38,87,38,22,2,63.26292529016925,8.5487004763949,77,48,1
2022-01-09,PHX_ALL,140,97,43,88,52,27,4,68.47453841744347,8.217486481088606,79,61,1
2022-01-10,PHX_ALL,103,65,38,63,40,19,2,52.43013945908761,5.854792392223984,66,37,0
2022-01-11,PHX_ALL,122,74,48,76,46,24,2,70.74097105271963,7.105170089453327,70,52,0
2022-01-12,PHX_ALL,102,71,31,75,27,19,2,78.44542366465963,7.876601427562167,59,43,0
2022-01-13,PHX_ALL,108,75,33,78,30,18,2,66.26669894502206,7.11697805361421,69,39,0
2022-01-14,PHX_ALL,138,100,38,90,48,26,3,78.8185832027862,7.5630585398619035,82,56,0
2022-01-15,PHX_ALL,125,77,48,87,38,23,3,83.50477571443366,7.925407322991924,69,56,1
2022-01-16,PHX_ALL,130,83,47,88,42,27,4,70.7672375053408,8.443597535178215,78,52,1
2022-01-17,PHX_ALL,126,72,54,88,38,25,4,89.08425165375675,6.583647542960839,70,56,0
2022-01-18,PHX_ALL,121,76,45,85,36,24,2,87.23675525997962,8.470128481217879,78,43,0
2022-01-19,PHX_ALL,117,82,35,81,36,18,2,69.05110929055613,7.039706718392623,71,46,0
2022-01-20,PHX_ALL,119,75,44,76,43,24,3,66.07972588784628,7.862072031750201,69,50,0
2022-01-21,PHX_ALL,144,98,46,87,57,27,4,83.77790437112249,8.344579859308489,87,57,0
2022-01-22,PHX_ALL,126,81,45,84,42,27,4,70.01980045984914,7.492933881760226,70,56,1
2022-01-23,PHX_ALL,130,87,43,95,35,28,3,64.74755826346131,7.076340253869285,82,48,1
2022-01-24,PHX_ALL,128,76,52,88,40,20,3,83.64990922818384,7.774313451907737,82,46,0
2022-01-25,PHX_ALL,128,84,44,93,35,27,3,83.13157909821665,9.685330309075196,82,46,0
2022-01-26,PHX_ALL,129,65,64,97,32,20,2,74.94409283010847,6.718324969536369,75,54,0
2022-01-27,PHX_ALL,123,79,44,77,46,22,2,61.79708197017458,9.652313019104875,72,51,0
2022-01-28,PHX_ALL,101,57,44,71,30,19,2,55.463789990260906,7.260278828923467,56,45,0
2022-01-29,PHX_ALL,147,104,43,103,44,24,3,79.95783430735321,8.475371417088638,90,57,1
2022-01-30,PHX_ALL,113,78,35,84,29,23,2,64.90103172395975,6.673289188615272,68,45,1
2022-01-31,PHX_ALL,119,80,39,89,30,18,2,67.97125654286712,7.108730583322519,71,48,0
2022-02-01,PHX_ALL,106,77,29,75,31,17,2,74.97570524048002,7.117090349961981,68,38,0
2022-02-02,PHX_ALL,114,69,45,73,41,22,3,75.06543453938045,6.734305029122088,65,49,0
2022-02-03,PHX_ALL,119,88,31,86,33,24,2,81.72514144398089,7.671082042629128,66,53,0
2022-02-04,PHX_ALL,119,83,36,73,46,25,2,62.77501421298193,7.472984108193229,66,53,0
2022-02-05,PHX_ALL,132,84,48,95,37,26,3,71.85446745050629,9.990781142435734,76,56,1
2022-02-06,PHX_ALL,147,104,43,108,39,29,3,85.1718535636809,7.274025814319538,81,66,1
2022-02-07,PHX_ALL,121,72,49,80,41,21,2,74.88462672810313,8.022690516748588,73,48,0
2022-02-08,PHX_ALL,112,68,44,78,34,17,2,80.85904306070097,7.987846281901825,65,47,0
2022-02-09,PHX_ALL,127,79,48,84,43,20,2,76.46429364723255,6.969679451348162,72,55,0
2022-02-10,PHX_ALL,129,80,49,86,43,24,2,88.4848728328444,8.766827495452839,81,48,0
2022-02-11,PHX_ALL,100,60,40,65,35,20,3,69.32014241378512,7.101672987118372,57,43,0
2022-02-12,PHX_ALL,134,95,39,96,38,24,3,83.69733958070927,5.687610348416932,83,51,1
2022-02-13,PHX_ALL,136,87,49,101,35,27,2,73.21188042572435,8.879849612104566,80,56,1
2022-02-14,PHX_ALL,112,75,37,83,29,21,2,68.7142976950719,6.623059115897636,67,45,0
2022-02-15,PHX_ALL,132,82,50,83,49,20,2,81.88755523071579,7.0922250538609015,85,47,0
2022-02-16,PHX_ALL,113,63,50,83,30,18,2,81.80382536474444,8.447902082892398,63,50,0
2022-02-17,PHX_ALL,117,78,39,83,34,24,2,75.93389559448602,7.49283851758155,70,47,0
2022-02-18,PHX_ALL,113,63,50,72,41,23,3,68.23462582452305,8.6777721505515,72,41,0
2022-02-19,PHX_ALL,127,82,45,77,50,27,3,84.11868023622672,9.250166095365318,77,50,1
2022-02-20,PHX_ALL,114,66,48,73,41,18,3,51.66417074976094,7.1350715396777025,66,48,1
2022-02-21,PHX_ALL,98,73,25,72,26,21,2,53.022123987945015,8.253262495955031,58,40,0
2022-02-22,PHX_ALL,134,93,41,93,41,22,3,80.6530737893471,7.424539198607118,83,51,0
2022-02-23,PHX_ALL,105,69,36,74,31,16,2,66.612866850025,9.833115917132176,67,38,0
2022-02-24,PHX_ALL,103,73,30,66,37,23,3,70.74410920899332,6.867042995468785,57,46,0
2022-02-25,PHX_ALL,89,54,35,63,26,15,2,62.21526017945554,8.306087440960004,50,39,0
2022-02-26,PHX_ALL,120,81,39,73,47,24,2,75.56756555683098,8.743790025881577,70,50,1
2022-02-27,PHX_ALL,111,73,38,73,38,18,3,61.78477743205447,8.036087822108934,64,47,1
2022-02-28,PHX_ALL,135,90,45,94,41,26,3,80.06388868863752,7.529456838583316,78,57,0
2022-03-01,PHX_ALL,113,69,44,70,43,24,3,76.85531622566069,7.60860250805859,65,48,0
2022-03-02,PHX_ALL,93,55,38,67,26,16,2,72.66440483144986,5.206411887055449,53,40,0
2022-03-03,PHX_ALL,128,72,56,81,47,25,2,89.5084343571896,8.284420038382251,72,56,0
2022-03-04,PHX_ALL,113,53,60,79,34,18,2,70.8527875480191,8.109615331028385,73,40,0
2022-03-05,PHX_ALL,109,55,54,72,37,21,2,69.89128869477742,7.813499419061372,62,47,1
2022-03-06,PHX_ALL,83,45,38,57,26,14,1,47.71462028660922,4.186693828707442,47,36,1
2022-03-07,PHX_ALL,129,72,57,79,50,21,2,69.4487087908926,6.814363554910189,74,55,0
2022-03-08,PHX_ALL,85,42,43,51,34,15,2,58.9553434079471,6.451909017151338,55,30,0
2022-03-09,PHX_ALL,82,55,27,60,22,13,1,68.00255641821083,7.431658933189047,51,31,0
2022-03-10,PHX_ALL,114,71,43,73,41,24,2,64.31199100728296,8.069338905642985,72,42,0
2022-03-11,PHX_ALL,131,76,55,95,36,23,3,80.67072015799066,7.949776208028822,73,58,0
2022-03-12,PHX_ALL,130,72,58,97,33,22,2,73.98702626429296,8.735245536603957,82,48,1
2022-03-13,PHX_ALL,120,65,55,76,44,22,2,69.5826550790819,6.873757624697101,71,49,1
2022-03-14,PHX_ALL,109,55,54,70,39,19,2,69.69115175306604,8.290235005693996,63,46,0
2022-03-15,PHX_ALL,112,62,50,78,34,23,2,65.47074902197726,8.21474210483989,68,44,0
2022-03-16,PHX_ALL,111,62,49,83,28,24,3,64.86770201525867,8.097554732837912,70,41,0
2022-03-17,PHX_ALL,105,51,54,77,28,19,2,52.861712753679086,7.417959568914344,66,39,0
2022-03-18,PHX_ALL,103,58,45,70,33,22,3,63.916366341376886,9.390743824831262,66,37,0
2022-03-19,PHX_ALL,113,61,52,81,32,21,3,65.0602548308102,8.253195688489878,73,40,1
2022-03-20,PHX_ALL,104,47,57,65,39,17,2,62.072152085207364,6.611664136746441,60,44,1
2022-03-21,PHX_ALL,98,50,48,73,25,19,2,67.73498450072033,7.708305475735984,58,40,0
2022-03-22,PHX_ALL,81,43,38,60,21,15,2,64.56905562232407,7.872483377074219,45,36,0
2022-03-23,PHX_ALL,100,64,36,62,38,20,2,66.85755603713862,6.911891401075691,64,36,0
2022-03-24,PHX_ALL,90,52,38,58,32,19,2,69.9633215235958,8.3892722469311,51,39,0
2022-03-25,PHX_ALL,88,43,45,54,34,16,1,66.00449540664292,7.642033705716011,56,32,0
2022-03-26,PHX_ALL,116,67,49,74,42,25,4,67.43955048155486,5.477521662334653,68,48,1
2022-03-27,PHX_ALL,130,61,69,94,36,26,3,70.29714971428496,8.399671977337926,76,54,1
2022-03-28,PHX_ALL,112,68,44,74,38,21,2,71.10257789413477,7.3339708455872845,62,50,0
2022-03-29,PHX_ALL,83,44,39,51,32,16,2,64.4901368792152,7.6971798145417365,48,35,0
2022-03-30,PHX_ALL,90,49,41,59,31,16,2,73.18275445625198,8.244214840251814,57,33,0
2022-03-31,PHX_ALL,113,70,43,84,29,25,3,78.42938435952077,7.955162047141818,62,51,0
2022-04-01,PHX_ALL,90,44,46,63,27,18,2,57.66821594794265,8.965252233944696,53,37,0
2022-04-02,PHX_ALL,111,53,58,74,37,17,1,67.48394975898191,7.541293115436505,61,50,1
2022-04-03,PHX_ALL,120,62,58,75,45,21,3,76.36814243934217,8.524817823053876,70,50,1
2022-04-04,PHX_ALL,90,54,36,67,23,17,2,70.54398222447178,8.104942573637347,51,39,0
2022-04-05,PHX_ALL,103,49,54,74,29,16,2,73.41175574963835,7.4626540311072675,59,44,0
2022-04-06,PHX_ALL,86,35,51,55,31,13,2,60.28897733734922,7.998774307977782,55,31,0
2022-04-07,PHX_ALL,94,50,44,57,37,17,2,53.16781878057187,6.785327012837831,56,38,0
2022-04-08,PHX_ALL,105,61,44,64,41,18,3,58.50850899003527,7.177431580978781,61,44,0
2022-04-09,PHX_ALL,94,57,37,58,36,17,2,65.38106811455532,6.067511309663687,57,37,1
2022-04-10,PHX_ALL,119,63,56,82,37,20,2,73.43780463539476,8.121409116370048,67,52,1
2022-04-11,PHX_ALL,101,53,48,75,26,16,2,56.51056501252492,7.845251675854343,58,43,0
2022-04-12,PHX_ALL,108,66,42,73,35,21,3,67.75655688711417,8.839263158579229,65,43,0
2022-04-13,PHX_ALL,104,47,57,76,28,19,3,71.24979485577427,8.371140004355883,60,44,0
2022-04-14,PHX_ALL,118,63,55,79,39,19,2,61.19018673994285,7.5752044433525665,73,45,0
2022-04-15,PHX_ALL,103,58,45,73,30,18,3,74.73997761443532,6.381820312665724,62,41,0
2022-04-16,PHX_ALL,108,62,46,77,31,21,3,64.3797508115214,8.092850402519975,68,40,1
2022-04-17,PHX_ALL,115,60,55,72,43,18,3,79.56090490061321,8.910753172414642,74,41,1
2022-04-18,PHX_ALL,108,60,48,71,37,17,2,63.132380433792804,8.415184973803944,61,47,0
2022-04-19,PHX_ALL,102,43,59,71,31,16,2,57.38699613692656,8.624477524857287,60,42,0
2022-04-20,PHX_ALL,102,53,49,62,40,21,2,61.93490408126624,7.328110468801757,59,43,0
2022-04-21,PHX_ALL,93,53,40,61,32,19,2,62.13881501538144,6.8933810318243545,53,40,0
2022-04-22,PHX_ALL,94,47,47,64,30,19,2,60.09216074582815,6.643098647768201,59,35,0
2022-04-23,PHX_ALL,97,54,43,73,24,19,2,62.371988627415085,7.384103533386404,61,36,1
2022-04-24,PHX_ALL,135,77,58,91,44,27,4,78.17172119740952,8.12140920403118,81,54,1
2022-04-25,PHX_ALL,87,46,41,63,24,16,2,59.7305650416288,7.446677628539116,53,34,0
2022-04-26,PHX_ALL,93,52,41,62,31,18,2,62.37110084838394,7.230702542964492,52,41,0
2022-04-27,PHX_ALL,93,47,46,67,26,14,1,49.22618880637923,7.226372270273229,56,37,0
2022-04-28,PHX_ALL,112,60,52,77,35,22,2,71.73358412808378,6.963305947027856,70,42,0
2022-04-29,PHX_ALL,98,57,41,72,26,20,2,63.68637361846666,8.40161901355149,60,38,0
2022-04-30,PHX_ALL,129,72,57,85,44,24,3,86.58234384386296,8.15651806224371,74,55,1
2022-05-01,PHX_ALL,106,55,51,73,33,19,2,59.28347866196833,7.445556065714718,65,41,1
2022-05-02,PHX_ALL,105,59,46,73,32,18,1,52.03363737200388,6.852570746750795,62,43,0
2022-05-03,PHX_ALL,92,54,38,61,31,18,2,67.54454795144034,6.008086889608914,56,36,0
2022-05-04,PHX_ALL,127,57,70,79,48,25,2,75.872216146504,9.347964192549343,76,51,0
2022-05-05,PHX_ALL,87,53,34,53,34,18,2,53.03253583575083,7.794638708131807,51,36,0
2022-05-06,PHX_ALL,105,56,49,63,42,18,2,54.26200835996727,5.9760821574300325,65,40,0
2022-05-07,PHX_ALL,121,69,52,88,33,25,3,83.59917384547431,8.683142300709656,77,44,1
2022-05-08,PHX_ALL,119,73,46,76,43,23,3,82.01288312485424,8.80248117023311,66,53,1
2022-05-09,PHX_ALL,99,48,51,63,36,21,3,44.80034593035097,7.60437612230093,64,35,0
2022-05-10,PHX_ALL,100,51,49,71,29,19,2,61.334215765947995,9.09811089575176,60,40,0
2022-05-11,PHX_ALL,102,55,47,66,36,19,2,78.9135364382712,7.756719642122883,63,39,0
2022-05-12,PHX_ALL,100,51,49,68,32,19,2,61.19149953777706,6.08317647205081,64,36,0
2022-05-13,PHX_ALL,113,72,41,71,42,23,3,64.97510212778678,8.12516900104832,67,46,0
2022-05-14,PHX_ALL,140,71,69,104,36,30,4,74.73792537896506,8.54489730171273,89,51,1
2022-05-15,PHX_ALL,107,56,51,78,29,17,2,58.13282420985472,7.036703151221846,61,46,1
2022-05-16,PHX_ALL,85,48,37,62,23,13,1,46.861794046175646,7.7735588368774255,48,37,0
2022-05-17,PHX_ALL,101,49,52,67,34,22,2,73.72037848587799,5.852334733809138,62,39,0
2022-05-18,PHX_ALL,133,71,62,95,38,25,3,60.1565047500186,9.15056682744279,85,48,0
2022-05-19,PHX_ALL,92,52,40,57,35,18,2,64.57817161687004,6.461878296394548,59,33,0
2022-05-20,PHX_ALL,121,65,56,73,48,22,2,78.39263594206119,6.935053874882968,74,47,0
2022-05-21,PHX_ALL,134,73,61,81,53,21,2,63.59018960879072,8.066175227692522,81,53,1
2022-05-22,PHX_ALL,107,56,51,74,33,22,3,59.70585277923942,8.072972928043637,62,45,1
2022-05-23,PHX_ALL,109,52,57,73,36,22,2,77.40543350713271,7.8439240635934295,71,38,0
2022-05-24,PHX_ALL,121,68,53,82,39,21,3,75.56313376181632,7.177340834227621,70,51,0
2022-05-25,PHX_ALL,97,62,35,58,39,17,2,59.1617143449689,6.933910708808111,61,36,0
2022-05-26,PHX_ALL,99,55,44,66,33,21,2,74.31799202688937,6.346957652622539,60,39,0
2022-05-27,PHX_ALL,95,53,42,67,28,15,2,73.15228578763441,7.17532009837013,58,37,0
2022-05-28,PHX_ALL,102,60,42,68,34,22,3,67.75242154412565,8.615021214510909,60,42,1
2022-05-29,PHX_ALL,106,52,54,75,31,18,2,59.598718177010696,7.615737062356124,69,37,1
2022-05-30,PHX_ALL,87,55,32,55,32,17,2,57.79241037222563,8.099414254759454,53,34,0
2022-05-31,PHX_ALL,102,57,45,74,28,22,2,67.89109395164311,8.995401337726191,66,36,0
2022-06-01,PHX_ALL,93,59,34,64,29,18,2,61.39124136682009,6.771981480963033,51,42,0
2022-06-02,PHX_ALL,105,54,51,66,39,19,3,74.01165742587881,7.413426746944635,64,41,0
2022-06-03,PHX_ALL,83,53,30,53,30,16,2,47.661807359125305,9.331192861062496,52,31,0
2022-06-04,PHX_ALL,118,69,49,82,36,21,2,58.445891767470094,9.304343411979945,74,44,1
2022-06-05,PHX_ALL,124,72,52,90,34,21,2,73.64696889185944,6.307595474187648,79,45,1
2022-06-06,PHX_ALL,78,44,34,52,26,17,2,54.46764468954476,7.447148316060907,43,35,0
2022-06-07,PHX_ALL,106,57,49,68,38,21,2,61.78361108241807,7.620559992339696,58,48,0
2022-06-08,PHX_ALL,117,71,46,85,32,23,3,55.95554624660482,8.666453110858763,70,47,0
2022-06-09,PHX_ALL,87,48,39,61,26,15,2,61.25636675838545,6.495021232514945,48,39,0
2022-06-10,PHX_ALL,122,55,67,81,41,19,2,71.17795913599387,7.100391627959327,79,43,0
2022-06-11,PHX_ALL,119,59,60,80,39,18,3,75.92783185561392,7.2039292847063905,68,51,1
2022-06-12,PHX_ALL,105,57,48,66,39,20,2,67.05124906496778,7.028071453801567,63,42,1
2022-06-13,PHX_ALL,101,57,44,70,31,21,3,64.23916737407602,8.335324166809015,56,45,0
2022-06-14,PHX_ALL,109,60,49,71,38,20,2,77.11600509432269,6.49879882685112,66,43,0
2022-06-15,PHX_ALL,103,63,40,77,26,22,2,55.40026157241161,6.937386100040682,61,42,0
2022-06-16,PHX_ALL,108,49,59,73,35,16,2,71.69111375078062,5.870987609498559,60,48,0
2022-06-17,PHX_ALL,91,51,40,61,30,16,2,48.93082268163721,8.327117823412372,53,38,0
2022-06-18,PHX_ALL,116,53,63,79,37,19,2,63.09310495999354,9.09103009943114,68,48,1
2022-06-19,PHX_ALL,97,57,40,72,25,18,2,54.39874293901349,7.112926569136213,63,34,1
2022-06-20,PHX_ALL,101,55,46,73,28,16,1,71.55554028361534,7.222050635186776,58,43,0
2022-06-21,PHX_ALL,91,52,39,61,30,20,2,61.77671813123685,7.773221902282898,55,36,0
2022-06-22,PHX_ALL,93,47,46,66,27,15,2,62.79197404325618,8.834482007378256,60,33,0
2022-06-23,PHX_ALL,117,72,45,80,37,25,3,61.246136098164385,8.248610747563918,74,43,0
2022-06-24,PHX_ALL,115,69,46,77,38,21,2,67.10245203253689,7.102458057524887,75,40,0
2022-06-25,PHX_ALL,121,70,51,76,45,26,2,65.19227757352711,6.30117742801356,78,43,1
2022-06-26,PHX_ALL,101,55,46,68,33,19,2,68.36764011883372,6.404873737336512,60,41,1
2022-06-27,PHX_ALL,98,57,41,62,36,21,2,56.4712709173471,7.533219450312465,61,37,0
2022-06-28,PHX_ALL,117,60,57,86,31,18,2,80.7383549216406,7.184672476799205,66,51,0
2022-06-29,PHX_ALL,104,62,42,68,36,21,3,52.79535640300725,7.7749677059907585,62,42,0
2022-06-30,PHX_ALL,130,82,48,97,33,28,2,67.5478413403475,7.547075983763766,82,48,0
2022-07-01,PHX_ALL,107,65,42,73,34,17,2,80.51760407972877,6.581853568705589,64,43,0
2022-07-02,PHX_ALL,116,60,56,81,35,18,2,66.31889001630373,6.64296836854693,72,44,1
2022-07-03,PHX_ALL,110,62,48,75,35,20,2,57.480970684764706,9.26235450937323,69,41,1
2022-07-04,PHX_ALL,104,50,54,64,40,22,3,67.95257250030136,8.468987749183643,60,44,0
2022-07-05,PHX_ALL,100,58,42,66,34,19,3,61.196862062283664,9.23051795182796,64,36,0
2022-07-06,PHX_ALL,111,64,47,68,43,21,2,61.61303795505355,8.259950900755104,66,45,0
2022-07-07,PHX_ALL,114,52,62,79,35,18,2,60.43303351361025,7.350008591385161,65,49,0
2022-07-08,PHX_ALL,93,46,47,62,31,14,2,85.04698884500755,8.683340922489938,59,34,0
2022-07-09,PHX_ALL,98,53,45,70,28,20,2,62.387584798526916,7.426931998638232,58,40,1
2022-07-10,PHX_ALL,92,49,43,58,34,14,2,47.195461117336976,7.560841770290352,58,34,1
2022-07-11,PHX_ALL,108,53,55,67,41,21,2,79.34967807204428,7.617175620924481,65,43,0
2022-07-12,PHX_ALL,89,51,38,59,30,19,2,66.58856724088457,4.333095780715986,52,37,0
2022-07-13,PHX_ALL,76,43,33,56,20,13,2,51.66826855184169,8.624735012294853,48,28,0
2022-07-14,PHX_ALL,107,58,49,76,31,21,2,59.63504729051086,8.131003945957755,65,42,0
2022-07-15,PHX_ALL,132,68,64,87,45,21,2,79.98778236926584,8.46982306086851,78,54,0
2022-07-16,PHX_ALL,114,69,45,77,37,22,3,67.22465338008435,7.71822393772944,64,50,1
2022-07-17,PHX_ALL,124,78,46,76,48,20,3,56.79217745243918,8.143427820386131,79,45,1
2022-07-18,PHX_ALL,103,54,49,77,26,21,2,80.19791971683735,6.962721064153753,57,46,0
2022-07-19,PHX_ALL,101,52,49,71,30,17,2,61.82807630227234,8.13657935230727,64,37,0
2022-07-20,PHX_ALL,113,65,48,73,40,21,2,80.86457389185942,6.452901655600868,66,47,0
2022-07-21,PHX_ALL,99,53,46,68,31,19,2,74.92747966372572,7.6660684324705475,61,38,0
2022-07-22,PHX_ALL,105,57,48,65,40,17,1,58.491923644137486,8.161573470571104,67,38,0
2022-07-23,PHX_ALL,118,69,49,88,30,24,2,78.66551891490519,7.661330866177097,67,51,1
2022-07-24,PHX_ALL,106,48,58,66,40,18,2,61.58845960109055,7.9908677924710245,64,42,1
2022-07-25,PHX_ALL,114,70,44,79,35,22,2,54.26639530556845,6.78866560776575,71,43,0
2022-07-26,PHX_ALL,100,55,45,64,36,16,2,61.60321467182286,6.534173229104036,63,37,0
2022-07-27,PHX_ALL,93,49,44,66,27,18,2,66.08110001421024,7.596717121026393,56,37,0
2022-07-28,PHX_ALL,109,59,50,78,31,17,1,63.998106816029285,8.35854965462105,67,42,0
2022-07-29,PHX_ALL,91,50,41,64,27,16,2,59.843613272599185,5.445134344498289,57,34,0
2022-07-30,PHX_ALL,114,53,61,79,35,19,2,78.3485283594289,8.302020635110766,72,42,1
2022-07-31,PHX_ALL,114,71,43,84,30,23,3,70.05195184232072,7.236798499623664,71,43,1
2022-08-01,PHX_ALL,115,63,52,70,45,19,2,62.75361350972038,7.607193912692588,67,48,0
2022-08-02,PHX_ALL,108,62,46,70,38,23,2,73.01624258933862,6.320482076434963,70,38,0
2022-08-03,PHX_ALL,102,61,41,65,37,22,3,67.18140453563396,6.688382759813292,61,41,0
2022-08-04,PHX_ALL,112,56,56,84,28,18,2,48.42716158830365,8.706125325530312,62,50,0
2022-08-05,PHX_ALL,119,68,51,78,41,23,2,74.12682331017157,7.912863373980213,70,49,0
2022-08-06,PHX_ALL,121,65,56,86,35,19,2,74.4346296617288,7.537221598290442,68,53,1
2022-08-07,PHX_ALL,114,68,46,80,34,20,2,69.36096903664686,7.663511647368965,64,50,1
2022-08-08,PHX_ALL,86,38,48,54,32,17,2,67.9336046485566,7.709211824664301,50,36,0
2022-08-09,PHX_ALL,89,49,40,57,32,17,2,56.320851325387984,7.720494496163338,49,40,0
2022-08-10,PHX_ALL,99,51,48,64,35,19,2,67.3919983105672,7.404972999603199,61,38,0
2022-08-11,PHX_ALL,95,54,41,63,32,16,2,50.96432503066118,8.492959110896669,53,42,0
2022-08-12,PHX_ALL,100,57,43,64,36,18,2,68.25672306719065,8.470462636906666,57,43,0
2022-08-13,PHX_ALL,115,59,56,69,46,18,2,85.12447756431916,8.213372029130397,64,51,1
2022-08-14,PHX_ALL,121,62,59,89,32,24,3,63.34114918025967,7.9746117829100704,67,54,1
2022-08-15,PHX_ALL,101,55,46,75,26,19,2,59.2215829440978,8.177321095119538,58,43,0
2022-08-16,PHX_ALL,108,55,53,70,38,22,2,61.71987645686759,7.9742674218011835,66,42,0
2022-08-17,PHX_ALL,103,61,42,67,36,17,2,66.93998580641276,8.620800071805949,67,36,0
2022-08-18,PHX_ALL,79,42,37,47,32,14,2,50.195709817170254,7.979561376738308,50,29,0
2022-08-19,PHX_ALL,91,37,54,64,27,16,1,65.66997902952784,6.301746098582272,58,33,0
2022-08-20,PHX_ALL,113,60,53,82,31,17,2,75.67471956375333,6.674036829258293,64,49,1
2022-08-21,PHX_ALL,100,50,50,62,38,17,2,69.27477770763028,6.798750455595924,58,42,1
2022-08-22,PHX_ALL,109,51,58,68,41,22,2,53.55267659489541,8.656138690066921,61,48,0
2022-08-23,PHX_ALL,121,59,62,87,34,26,3,79.26134132126884,6.343691003228754,76,45,0
2022-08-24,PHX_ALL,117,65,52,81,36,22,3,77.59893931402944,8.234757389107994,65,52,0
2022-08-25,PHX_ALL,100,62,38,61,39,18,2,71.64129097877043,7.862543091092961,61,39,0
2022-08-26,PHX_ALL,120,68,52,83,37,18,2,73.9827379892466,9.062648058686193,69,51,0
2022-08-27,PHX_ALL,116,60,56,75,41,25,2,71.56151451364106,8.000338690663888,67,49,1
2022-08-28,PHX_ALL,110,63,47,72,38,17,2,76.25911518501117,6.3567906094161,71,39,1
2022-08-29,PHX_ALL,95,50,45,68,27,21,3,78.88810790082763,6.440645039351877,59,36,0
2022-08-30,PHX_ALL,99,51,48,71,28,18,2,57.0756762930812,6.298004478102175,63,36,0
2022-08-31,PHX_ALL,98,48,50,65,33,17,2,73.02500316635818,6.92205603366686,60,38,0
2022-09-01,PHX_ALL,104,48,56,77,27,22,2,65.51026321594038,7.397098432576073,66,38,0
2022-09-02,PHX_ALL,104,55,49,69,35,16,2,65.1626155837712,6.414558473778943,64,40,0
2022-09-03,PHX_ALL,114,64,50,82,32,22,3,56.90775447694368,9.25066199065229,73,41,1
2022-09-04,PHX_ALL,120,65,55,81,39,23,3,68.72168472387683,6.57471862804756,69,51,1
2022-09-05,PHX_ALL,117,62,55,86,31,19,3,62.12188033625267,9.18610342386248,71,46,0
2022-09-06,PHX_ALL,114,57,57,84,30,21,3,65.48916456395243,8.96516303143934,71,43,0
2022-09-07,PHX_ALL,85,49,36,52,33,17,2,51.7145089297748,8.098302549689036,50,35,0
2022-09-08,PHX_ALL,72,35,37,53,19,14,2,53.00873290149595,6.246233392503249,46,26,0
2022-09-09,PHX_ALL,114,67,47,83,31,17,1,65.95111714381277,8.122450879176903,74,40,0
2022-09-10,PHX_ALL,98,49,49,70,28,21,2,65.1740393475104,6.182628866449382,59,39,1
2022-09-11,PHX_ALL,112,57,55,71,41,18,2,55.68200110166934,8.65090703503375,66,46,1
2022-09-12,PHX_ALL,88,42,46,63,25,15,2,49.83585481803741,7.186015218463731,53,35,0
2022-09-13,PHX_ALL,81,43,38,59,22,14,1,62.19531416584421,6.710679785413315,51,30,0
2022-09-14,PHX_ALL,109,65,44,70,39,17,2,61.320495063439196,6.45625515334373,67,42,0
2022-09-15,PHX_ALL,112,64,48,83,29,18,3,77.19623832183945,5.262493881370983,62,50,0
2022-09-16,PHX_ALL,96,57,39,58,38,21,2,65.60215777612036,6.381459142964244,58,38,0
2022-09-17,PHX_ALL,83,48,35,52,31,14,1,64.75409720165126,8.272798195612907,46,37,1
2022-09-18,PHX_ALL,108,53,55,74,34,17,2,78.68553856336716,7.257166571525196,68,40,1
2022-09-19,PHX_ALL,107,57,50,73,34,17,2,64.62231350554741,7.470671142884953,62,45,0
